time,mag,magType,nst,gap,dmin,rms,net,place,locationSource,magSource
2023-01-05T15:27:38.782Z,5.3,mww,79,79,2.72,0.86,us,"160 km SW of La Esperanza (El Zapotal), Mexico",us,us
2023-01-05T14:25:52.522Z,5.9,mww,75,28,2.371,0.64,us,"43 km SSW of Jurm, Afghanistan",us,us
2023-01-05T14:14:28.711Z,4.6,mb,30,53,0.259,0.65,us,"25 km WNW of San Pedro de Atacama, Chile",us,us
2023-01-05T13:45:38.933Z,2.9,ml,,,,0.42,ak,"13 km WNW of Atka, Alaska",ak,ak
2023-01-05T12:51:44.725Z,4.9,mb,57,84,9.155,0.54,us,Reykjanes Ridge,us,us
2023-01-05T10:00:33.030Z,2.59,ml,121,17,0.07192,0.19,ci,"16km N of Borrego Springs, CA",ci,ci
2023-01-05T09:29:31.883Z,3.3,ml,33,46,0.105,0.67,us,"17 km N of Ennis, Montana",us,us
2023-01-05T08:37:37.402Z,2.7,ml,,,,0.35,ak,"Unimak Island region, Alaska",ak,ak
2023-01-05T07:53:34.200Z,4.3,mb,58,92,0.807,0.47,us,"29 km SW of Shizunai-furukawachō, Japan",us,us
2023-01-05T07:51:07.510Z,2.94,md,22,243,0.1052,0.08,pr,"11 km SSE of Maria Antonia, Puerto Rico",pr,pr
2023-01-05T07:00:46.788Z,5.3,mww,96,22,0.588,0.79,us,Vanuatu,us,us
2023-01-05T06:44:55.810Z,3.51,ml,53,145,,0.13,hv,"9 km ENE of Pāhala, Hawaii",hv,hv
2023-01-05T05:54:37.602Z,2.8,ml,,,,0.51,ak,"36 km SE of Akutan, Alaska",ak,ak
2023-01-05T05:51:25.239Z,4.6,mb,46,62,3.511,0.48,us,Myanmar,us,us
2023-01-05T05:12:18.498Z,4.7,mb,26,52,1.17,0.7,us,Western Australia,us,us
2023-01-05T04:59:27.918Z,4.2,mwr,46,98,0.326,0.88,us,"84 km S of Hualien City, Taiwan",us,us
2023-01-05T04:27:40.309Z,4.9,mb,61,74,2.834,0.7,us,"114 km SW of Jinchang, China",us,us
2023-01-05T04:20:29.842Z,4.9,mb,55,49,8.61,0.64,us,South Sandwich Islands region,us,us
2023-01-05T04:19:09.314Z,4.5,mb,18,87,39.344,0.76,us,Easter Island region,us,us
2023-01-05T04:12:56.230Z,3.31,md,14,335,0.8334,0.25,pr,"75 km NE of Punta Cana, Dominican Republic",pr,pr
2023-01-05T04:03:10.379Z,4.5,mb,53,73,13.974,0.64,us,Reykjanes Ridge,us,us
2023-01-05T03:38:16.317Z,4.8,mb,168,79,2.38,0.63,us,"35 km N of Santa Rosa, Peru",us,us
2023-01-05T03:37:11.840Z,2.84,md,17,98,0.01217,0.09,pr,"0 km NNE of Maria Antonia, Puerto Rico",pr,pr
2023-01-05T02:40:15.220Z,4.5,mb,24,99,17.848,0.64,us,"Pagan region, Northern Mariana Islands",us,us
2023-01-05T02:38:06.300Z,2.5300000000000002,ml,15,101,0.1699,0.21,uw,"25 km W of Klamath Falls, Oregon",uw,uw
2023-01-05T02:34:03.858Z,3.9,mb,40,134,0.669,0.83,us,"Fox Islands, Aleutian Islands, Alaska",us,us
2023-01-05T02:25:29.222Z,2.5,ml,,,,0.85,ak,"126 km SE of Chignik, Alaska",ak,ak
2023-01-05T02:24:00.257Z,4.8,mb,77,29,2.744,0.71,us,Fiji region,us,us
2023-01-05T01:48:32.060Z,2.5,ml,15,83,,0.25999999,hv,"7 km SW of Volcano, Hawaii",hv,hv
2023-01-05T01:48:31.040Z,2.48,ml,27,56,,0.1,hv,"7 km SW of Volcano, Hawaii",hv,hv
2023-01-05T01:35:26.061Z,4.2,mb,12,112,1.41,0.63,us,"42 km NNW of Tobelo, Indonesia",us,us
2023-01-05T01:22:26.972Z,4.6,mb,16,59,3.719,0.43,us,"289 km E of Levuka, Fiji",us,us
2023-01-05T01:17:09.844Z,4.5,mb,14,87,2.735,0.55,us,"Kepulauan Barat Daya, Indonesia",us,us
2023-01-05T01:13:27.081Z,3.1,ml,,,,0.82,ak,south of Alaska,ak,ak
2023-01-05T01:00:32.773Z,2.5,ml,13,217,0.239,0.5,us,"29 km SSE of Adak, Alaska",us,us
2023-01-05T00:55:21.222Z,2.8,ml,17,216,0.348,0.2,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2023-01-04T23:46:51.216Z,2.8,ml,,,,0.69,ak,"34 km ESE of Chenega, Alaska",ak,ak
2023-01-04T23:23:46.337Z,5.1,mww,164,68,0.547,0.58,us,"154 km SSW of Curahuara de Carangas, Bolivia",us,us
2023-01-04T22:15:21.481Z,4.4,mb,24,146,0.051,0.35,us,"near the north coast of Papua, Indonesia",us,us
2023-01-04T20:49:34.070Z,3,ml,34,60,0.05121,0.15,ci,"16km NE of Little Lake, CA",ci,ci
2023-01-04T20:13:32.840Z,4,mb,29,137,6.283,0.61,us,Kuril Islands,us,us
2023-01-04T20:03:55.689Z,4.4,mb,55,89,1.034,0.77,us,"13 km E of Mantoúdi, Greece",us,us
2023-01-04T19:59:47.897Z,3.2,ml,17,204,0.638,0.62,us,"119 km SW of Nikolski, Alaska",us,us
2023-01-04T19:42:55.170Z,4,ml,36,124,0.138,1.2,us,"34 km WSW of Ovalle, Chile",us,us
2023-01-04T19:04:43.725Z,4.6,mb,41,70,0.922,0.87,us,Kermadec Islands region,us,us
2023-01-04T18:32:54.568Z,4.6,mb,27,166,2.492,0.78,us,"Java, Indonesia",us,us
2023-01-04T17:43:01.647Z,3,ml,,,,0.72,ak,"153 km SW of Akhiok, Alaska",ak,ak
2023-01-04T17:38:08.130Z,3,ml,45,282,,0.13,hv,"69 km S of Leilani Estates, Hawaii",hv,hv
2023-01-04T17:03:39.066Z,4.4,mb,31,130,2.854,0.99,us,"242 km NNW of Tobelo, Indonesia",us,us
2023-01-04T16:44:21.439Z,4.3,mb,73,51,0.667,0.61,us,"11 km W of La Romana, Dominican Republic",us,us
2023-01-04T16:38:29.468Z,2.7,ml,17,239,0.248,0.74,us,"95 km SSE of Sand Point, Alaska",us,us
2023-01-04T16:38:06.417Z,4.2,mb,37,110,2.789,0.66,us,"244 km NW of Tobelo, Indonesia",us,us
2023-01-04T16:36:22.152Z,4.3,mb,48,108,2.841,0.56,us,"245 km NW of Tobelo, Indonesia",us,us
2023-01-04T16:19:58.245Z,4.1,mb,46,107,2.104,0.56,us,"41 km NE of Bandar-e Lengeh, Iran",us,us
2023-01-04T16:10:38.330Z,3.8,ml,,,,0.88,ak,"24 km S of Central, Alaska",ak,ak
2023-01-04T15:29:37.261Z,4.5,mwr,30,81,0.67,0.72,us,"66 km S of Calama, Chile",us,guc
2023-01-04T12:16:58.315Z,5.1,mww,121,46,8.493,0.59,us,"near the north coast of Papua, Indonesia",us,us
2023-01-04T11:59:28.871Z,4.5,mb,25,108,3.58,0.82,us,"43 km W of Kandrian, Papua New Guinea",us,us
2023-01-04T11:52:17.457Z,3.2,ml,,,,0.8,ak,"20 km S of Cantwell, Alaska",ak,ak
2023-01-04T11:40:58.781Z,2.9,ml,19,56,0.001733047,0.1,tx,"36 km NNW of Toyah, Texas",tx,tx
2023-01-04T11:40:58.776Z,2.8,ml,20,57,0.004248431,0.1,tx,"36 km NNW of Toyah, Texas",tx,tx
2023-01-04T11:33:13.872Z,4.4,mb,14,125,0.524,0.92,us,Guam region,us,us
2023-01-04T11:31:37.146Z,4.2,mb,18,123,2.034,0.66,us,"99 km NE of Tobelo, Indonesia",us,us
2023-01-04T11:21:08.456Z,2.5,ml,,,,0.55,ak,"43 km S of Unalaska, Alaska",ak,ak
2023-01-04T11:06:22.940Z,4.6,mb,101,115,0.823,0.66,us,"Near Islands, Aleutian Islands, Alaska",us,us
2023-01-04T10:55:41.706Z,2.8,ml,,,,0.42,ak,"7 km SSE of Skwentna, Alaska",ak,ak
2023-01-04T10:40:01.804Z,4.2,mb,23,86,1.867,0.48,us,"Hokkaido, Japan region",us,us
2023-01-04T10:12:46.883Z,3.1,ml,50,234,3.556,0.72,us,south of Alaska,us,us
2023-01-04T10:04:28.046Z,4.2,mb,16,182,2.032,0.68,us,"1 km SSW of Shekhupura, Pakistan",us,us
2023-01-04T09:52:08.250Z,2.47,ml,37,199,0.289,0.3,ci,"8km SSW of Primo Tapia, B.C., MX",ci,ci
2023-01-04T09:28:43.436Z,2.6,ml,,,,0.43,ak,"55 km NW of Aleneva, Alaska",ak,ak
2023-01-04T09:19:05.880Z,3.09,md,31,43,0.02359,0.18,pr,"2 km WSW of Maricao, Puerto Rico",pr,pr
2023-01-04T09:10:02.752Z,4.2,mb,16,117,8.446,0.49,us,"2 km WSW of Jayapura, Indonesia",us,us
2023-01-04T08:25:39.530Z,2.9,md,28,314,0.8863,0.27,nc,"103km W of Petrolia, CA",nc,nc
2023-01-04T07:48:51.143Z,3.1,ml,17,167,0.366,0.52,us,"40 km S of False Pass, Alaska",us,us
2023-01-04T07:03:36.770Z,3.28,ml,49,100,,0.12,hv,"4 km SW of Pāhala, Hawaii",hv,hv
2023-01-04T06:09:22.240Z,2.79,md,22,207,0.03074,0.17,pr,Puerto Rico region,pr,pr
2023-01-04T05:57:42.865Z,2.5,ml,,,,0.6,ak,"9 km NNW of Girdwood, Alaska",ak,ak
2023-01-04T05:27:27.140Z,2.84,md,17,66,0.04643,0.1,nc,"6km WNW of Walker, CA",nc,nc
2023-01-04T04:54:42.219Z,3.2,ml,54,77,0.025123239,0.2,tx,"54 km S of Whites City, New Mexico",tx,tx
2023-01-04T04:31:07.049Z,4.5,mb,36,103,4.265,0.8,us,south of the Fiji Islands,us,us
2023-01-04T04:21:05.315Z,4.6,mb,27,122,2.363,0.52,us,"270 km S of Kencong, Indonesia",us,us
2023-01-04T04:09:54.500Z,2.6,ml,,,,0.38,ak,south of the Aleutian Islands,ak,ak
2023-01-04T04:04:50.817Z,4.6,mb,16,90,0.233,0.82,us,"25 km NE of Jayapura, Indonesia",us,us
2023-01-04T03:49:39.341Z,2.5,ml,,,,0.39,ak,"185 km WSW of Adak, Alaska",ak,ak
2023-01-04T03:45:58.023Z,2.6,ml,,,,0.76,ak,"75 km SE of False Pass, Alaska",ak,ak
2023-01-04T03:22:06.974Z,4.6,mb,41,93,2.438,0.8,us,"Kepulauan Mentawai region, Indonesia",us,us
2023-01-04T03:15:53.277Z,2.5,ml,,,,0.39,ak,"100 km E of Akutan, Alaska",ak,ak
2023-01-04T02:25:04.227Z,4.7,mb,77,26,9.116,0.51,us,Reykjanes Ridge,us,us
2023-01-04T02:07:59.872Z,5.4,mww,127,24,9.173,0.52,us,Reykjanes Ridge,us,us
2023-01-04T02:02:10.426Z,5.4,mb,65,80,15.667,0.88,us,"Gilbert Islands, Kiribati region",us,us
2023-01-04T01:56:17.062Z,4.7,mb,26,83,0.69,0.79,us,"72 km NW of Malango, Solomon Islands",us,us
2023-01-04T01:39:41.454Z,4.9,mb,47,56,0.044,0.68,us,"near the north coast of Papua, Indonesia",us,us
2023-01-04T01:27:34.517Z,4,mb,30,85,2.525,0.46,us,"Catamarca, Argentina",us,us
2023-01-04T00:56:59.540Z,3.19,ml,26,89,0.159,0.3,ci,"6km W of Alberto Oviedo Mota, B.C., MX",ci,ci
2023-01-04T00:46:01.840Z,2.57,md,63,68,0.0572,0.15,nc,"19km NNW of Coalinga, CA",nc,nc
2023-01-04T00:33:13.660Z,2.65,md,10,238,0.3372,0.09,pr,"20 km N of Tierras Nuevas Poniente, Puerto Rico",pr,pr
2023-01-03T23:58:40.974Z,5,mb,59,47,16.739,0.56,us,South Sandwich Islands region,us,us
2023-01-03T23:46:01.463Z,2.8,ml,14,176,0.38,0.33,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2023-01-03T23:31:51.353Z,4.4,mb,66,68,4.52,0.58,us,western Uzbekistan,us,us
2023-01-03T23:15:43.314Z,2.8,ml,14,186,0.182,0.4,us,"266 km WSW of Adak, Alaska",us,us
2023-01-03T23:10:43.490Z,2.78,md,34,31,,0.11,nc,"5km NNW of Indian Falls, CA",nc,nc
2023-01-03T23:10:37.505Z,4.4,mb,82,124,2.166,0.53,us,"96 km SE of Atlasovo, Russia",us,us
2023-01-03T22:51:44.270Z,3.15,md,22,213,0.3377,0.25,pr,"46 km NW of Aguadilla, Puerto Rico",pr,pr
2023-01-03T22:36:47.340Z,2.45,ml,18,141,0.1091,0.24,uu,"2 km NNW of Benson, Utah",uu,uu
2023-01-03T22:33:13.777Z,4.3,mb,23,118,7.234,1.19,us,South Sandwich Islands region,us,us
2023-01-03T22:30:32.465Z,4.6,mb,27,87,15.968,0.34,us,South Sandwich Islands region,us,us
2023-01-03T22:23:50.376Z,4.1,mb,13,86,16.829,0.76,us,South Sandwich Islands region,us,us
2023-01-03T22:20:56.509Z,4.2,mb,25,89,1.709,0.6,us,"51 km WNW of San Antonio de los Cobres, Argentina",us,us
2023-01-03T22:06:01.697Z,2.6,ml,13,202,0.42,0.32,us,"56 km N of Adak, Alaska",us,us
2023-01-03T21:52:08.522Z,5.3,mww,164,39,16.784,0.52,us,South Sandwich Islands region,us,us
2023-01-03T21:44:30.080Z,3.19,ml,23,94,0.1095,0.18,uu,"1 km NE of Benson, Utah",uu,uu
2023-01-03T21:43:23.510Z,2.85,md,12,291,0.4464,0.26,pr,Mona Passage,pr,pr
2023-01-03T21:42:31.989Z,4.2,mb,32,220,0.879,0.99,us,"55 km S of Koróni, Greece",us,us
2023-01-03T21:36:12.330Z,2.47,ml,30,108,0.09679,0.27,ci,"13km WSW of Delta, B.C., MX",ci,ci
2023-01-03T21:27:27.555Z,2.7,ml,27,55,0.046488971,0.2,tx,"46 km NW of Toyah, Texas",tx,tx
2023-01-03T21:20:26.577Z,4.4,mb,25,82,1.881,0.68,us,"170 km SE of Gizo, Solomon Islands",us,us
2023-01-03T20:49:03.462Z,4.1,mb,51,182,0.877,1.01,us,"54 km S of Koróni, Greece",us,us
2023-01-03T20:20:31.748Z,4.5,mb,102,56,3.808,0.61,us,"140 km W of Castelo Branco, Portugal",us,us
2023-01-03T20:12:41.800Z,3.3,ml,49,259,2.68,0.66,us,Gulf of Alaska,us,us
2023-01-03T19:23:11.088Z,2.8,ml,,,,0.82,ak,"10 km ESE of Point Possession, Alaska",ak,ak
2023-01-03T19:07:10.429Z,2.5,ml,,,,0.51,ak,"191 km SE of Adak, Alaska",ak,ak
2023-01-03T18:19:25.469Z,5.5,mww,244,30,9.383,0.66,us,central Mid-Atlantic Ridge,us,us
2023-01-03T18:00:46.944Z,2.5,ml,,,,0.43,ak,"116 km E of Atka, Alaska",ak,ak
2023-01-03T17:55:44.573Z,5,mb,67,108,8.502,0.67,us,"8 km NNE of Jayapura, Indonesia",us,us
2023-01-03T16:39:23.020Z,5,mww,54,50,0.169,0.69,us,"20 km NNW of Matamata, New Zealand",us,us
2023-01-03T16:00:51.977Z,4.6,mb,48,60,0.571,0.57,us,"New Britain region, Papua New Guinea",us,us
2023-01-03T15:46:16.396Z,4.6,mb,41,105,1.99,0.66,us,"147 km WNW of Nabire, Indonesia",us,us
2023-01-03T15:36:57.961Z,2.5,ml,8,284,1.548,0.73,us,"Andreanof Islands, Aleutian Islands, Alaska",us,us
2023-01-03T15:31:33.174Z,4.6,mb,49,68,2.045,0.64,us,"near the north coast of Papua, Indonesia",us,us
2023-01-03T14:53:33.655Z,5.6,mww,53,42,13.023,0.67,us,Balleny Islands region,us,us
2023-01-03T14:33:56.556Z,2.6,ml,12,323,1.975,0.65,us,"228 km SSE of King Cove, Alaska",us,ak
2023-01-03T14:15:35.531Z,2.5,ml,,,,0.59,ak,"190 km W of Adak, Alaska",ak,ak
2023-01-03T14:05:23.210Z,4.2,mb,60,163,0.731,0.65,us,"50 km W of Masachapa, Nicaragua",us,us
2023-01-03T13:55:56.034Z,4.6,mb,71,125,1.069,1.11,us,"91 km SSW of Acajutla, El Salvador",us,us
2023-01-03T13:31:20.660Z,4,ml,48,70,,0.12,hv,"6 km NW of Volcano, Hawaii",hv,hv
2023-01-03T13:28:38.500Z,4.3,mb,15,56,1.53,0.9,us,"1 km ESE of Bilky, Ukraine",us,us
2023-01-03T13:21:02.133Z,3,ml,12,274,0.942,0.9,us,"101 km SSE of Nikolski, Alaska",us,us
2023-01-03T13:09:08.155Z,5.5,mww,44,41,13.513,0.41,us,Balleny Islands region,us,us
2023-01-03T12:55:32.361Z,5.1,mww,50,49,8.663,0.86,us,"near the north coast of Papua, Indonesia",us,us
2023-01-03T12:26:10.355Z,4.5,mb,78,69,0.539,0.72,us,"San Juan, Argentina",us,us
2023-01-03T12:15:31.442Z,2.6,ml,,,,0.53,ak,"46 km NE of Fox River, Alaska",ak,ak
2023-01-03T11:43:10.310Z,5,mb,70,45,3.26,0.71,us,"Leyte, Philippines",us,us
2023-01-03T10:42:03.158Z,3,ml,,,,0.7,ak,"222 km SE of Chiniak, Alaska",ak,ak
2023-01-03T09:58:25.140Z,4.8,mb,72,211,10.365,0.45,us,West Chile Rise,us,us
2023-01-03T09:38:12.630Z,2.66,ml,14,94,0.1109,0.14,uu,Utah,uu,uu
2023-01-03T09:32:29.183Z,4.8,mb,41,112,1.434,1.07,us,"196 km NNE of Tual, Indonesia",us,us
2023-01-03T09:01:37.404Z,4.5,mb,30,94,3.47,0.54,us,"251 km E of Levuka, Fiji",us,us
2023-01-03T07:08:36.916Z,5.1,mww,87,148,1.281,0.55,us,"88 km NE of Miyako, Japan",us,us
2023-01-03T06:57:21.716Z,2.6,ml,,,,0.59,ak,"29 km SE of King Salmon, Alaska",ak,ak
2023-01-03T06:52:32.448Z,3.6,ml,32,179,0.392,0.28,us,"44 km SSE of Akutan, Alaska",us,us
2023-01-03T06:45:22.840Z,2.7,md,21,61,0.1777,0.11,nc,"5km SW of Greenville, CA",nc,nc
2023-01-03T06:26:25.027Z,2.6,ml,13,215,0.393,0.21,us,"58 km SSW of Unalaska, Alaska",us,us
2023-01-03T05:50:12.760Z,2.82,ml,17,94,0.1075,0.22,uu,"2 km N of Benson, Utah",uu,uu
2023-01-03T05:24:20.070Z,3,md,8,259,0.4777,0.12,pr,"54 km NNW of Charlotte Amalie, U.S. Virgin Islands",pr,pr
2023-01-03T04:57:30.345Z,2.8,ml,,,,0.57,ak,"12 km WNW of Nelson Lagoon, Alaska",ak,ak
2023-01-03T04:51:43.811Z,4.6,mb,23,68,33.954,0.61,us,southern East Pacific Rise,us,us
2023-01-03T04:32:21.424Z,4.4,mb,21,144,2.473,0.35,us,"22 km S of Quilca, Peru",us,us
2023-01-03T03:28:44.523Z,4.3,mb,15,84,8.626,0.47,us,"17 km E of Jayapura, Indonesia",us,us
2023-01-03T03:27:17.640Z,3.43,md,22,260,0.9061,0.19,pr,"84 km N of Tierras Nuevas Poniente, Puerto Rico",pr,pr
2023-01-03T03:15:15.854Z,4.5,mb,57,57,18.1,0.45,us,northern Mid-Atlantic Ridge,us,us
2023-01-03T03:07:56.718Z,4.2,mb,20,100,2.45,0.44,us,Fiji region,us,us
2023-01-03T02:45:06.086Z,2.6,ml,,,,0.34,ak,"Rat Islands, Aleutian Islands, Alaska",ak,ak
2023-01-03T02:40:12.630Z,2.61,md,11,209,0.03683,0.11,pr,"4 km SW of Indios, Puerto Rico",pr,pr
2023-01-03T02:31:29.630Z,3.46,md,22,213,0.2343,0.21,pr,"8 km NW of Camuy, Puerto Rico",pr,pr
2023-01-03T02:30:54.652Z,2.9,ml,,,,0.49,ak,"275 km ESE of Chiniak, Alaska",ak,ak
2023-01-03T02:09:54.668Z,4.1,mb,23,81,0.324,0.75,us,"37 km NE of Arica, Chile",us,us
2023-01-03T02:05:19.690Z,3,md,16,196,0.0542,0.1,pr,"4 km NW of Corozal, Puerto Rico",pr,pr
2023-01-03T01:59:11.788Z,4.5,mb,21,137,1.731,0.5,us,"37 km E of Hinatuan, Philippines",us,us
2023-01-03T01:44:41.492Z,4.4,mb,15,83,16.105,0.64,us,"88 km NE of Wabag, Papua New Guinea",us,us
2023-01-03T01:42:26.994Z,4.5,mb,17,97,2.561,0.68,us,"243 km ESE of Tadine, New Caledonia",us,us
2023-01-03T01:20:22.265Z,4.4,mb,17,97,1.613,1.03,us,"109 km NNE of Aksu, China",us,us
2023-01-03T01:17:26.931Z,4.6,mb,16,96,2.308,0.9,us,"233 km S of ‘Ohonua, Tonga",us,us
2023-01-03T01:07:25.496Z,4.4,mb,21,105,4.027,0.69,us,Celebes Sea,us,us
2023-01-03T01:05:36.386Z,4.3,mb,20,135,2.464,0.47,us,"274 km ESE of Port Blair, India",us,us
2023-01-03T01:01:04.070Z,2.68,ml,65,29,0.1761,0.16,ci,"14km SE of Bodfish, CA",ci,ci
2023-01-03T00:55:23.259Z,4.3,mb,83,61,8.521,0.46,us,"Pagan region, Northern Mariana Islands",us,us
2023-01-03T00:27:26.197Z,2.6,ml,17,100,0.01219019,0.2,tx,"51 km SSW of Whites City, New Mexico",tx,tx
2023-01-03T00:22:01.686Z,4.1,mb,16,176,4.862,0.37,us,"Andaman Islands, India region",us,us
2023-01-03T00:09:59.517Z,2.5,ml,,,,0.43,ak,"27 km SSW of Nelson Lagoon, Alaska",ak,ak
2023-01-02T23:55:18.765Z,4.6,mb,55,115,1.306,0.52,us,"81 km SSW of Kawalu, Indonesia",us,us
2023-01-02T23:01:13.677Z,5.2,mww,85,55,2.588,0.68,us,"Izu Islands, Japan region",us,us
2023-01-02T22:41:09.120Z,3.06,ml,27,72,0.03308,0.07,nc,"2km ENE of Bishop, CA",nc,nc
2023-01-02T22:39:59.332Z,4.4,mb,38,96,8.545,0.86,us,"16 km NNE of Jayapura, Indonesia",us,us
2023-01-02T22:14:18.048Z,4.4,mb,78,106,3.191,0.35,us,"84 km SSW of Ust’-Kamchatsk Staryy, Russia",us,us
2023-01-02T22:09:38.217Z,5.2,mb,170,65,1.892,0.7,us,"60 km ENE of Barcelona, Philippines",us,us
2023-01-02T22:01:06.100Z,3.21,md,20,268,0.8376,0.22,pr,"77 km N of Tierras Nuevas Poniente, Puerto Rico",pr,pr
2023-01-02T21:52:49.275Z,4,mb,13,77,3.772,0.52,us,"118 km NNE of Lospalos, Timor Leste",us,us
2023-01-02T21:39:24.623Z,4.4,mb,33,58,0.192,0.64,us,"northern Sumatra, Indonesia",us,us
2023-01-02T21:37:26.317Z,4.9,mb,135,47,4.05,0.37,us,"196 km NE of Santa Cruz das Flores, Portugal",us,us
2023-01-02T21:32:50.529Z,4.2,mb,15,145,0.263,1.18,us,"near the north coast of Papua, Indonesia",us,us
2023-01-02T21:18:27.137Z,4.3,mb,26,101,3.297,0.68,us,"233 km E of Levuka, Fiji",us,us
2023-01-02T21:05:36.655Z,4.5,mb,37,116,2.804,0.44,us,"228 km NNW of Tobelo, Indonesia",us,us
2023-01-02T20:45:43.720Z,2.92,ml,42,129,,0.159999996,hv,"8 km ENE of Pāhala, Hawaii",hv,hv
2023-01-02T20:34:03.495Z,2.5,ml,,,,0.39,ak,"49 km ENE of Pedro Bay, Alaska",ak,ak
2023-01-02T20:11:27.551Z,4.4,mb,40,71,1.404,0.59,us,"156 km SW of Bamboo Flat, India",us,us
2023-01-02T19:51:04.000Z,3.19,md,32,113,0.01341,0.13,pr,Puerto Rico,pr,pr
2023-01-02T19:25:14.141Z,5.2,mww,116,56,15.561,0.71,us,northern Mid-Atlantic Ridge,us,us
2023-01-02T19:06:23.434Z,4,mb,44,204,1.971,0.94,us,"29 km NNE of Eloúnda, Greece",us,us
2023-01-02T18:47:26.946Z,4.4,mb,54,121,1.414,1.05,us,"6 km WSW of Iwai, Japan",us,us
2023-01-02T18:22:46.080Z,5.3,mww,137,46,5.646,0.89,us,Kuril Islands,us,us
2023-01-02T18:08:00.218Z,4.5,mb,53,72,1.306,1.1,us,"18 km ESE of El Tocuyo, Venezuela",us,us
2023-01-02T17:58:13.194Z,4.3,mb,67,139,0.68,0.73,us,"72 km SSE of Nikolski, Alaska",us,us
2023-01-02T16:49:49.976Z,4.2,mb,23,101,1.5,0.41,us,"19 km S of Gongdanglegi Kulon, Indonesia",us,us
2023-01-02T16:21:21.196Z,4.5,mb,46,71,1.779,0.85,us,"161 km WSW of Merizo Village, Guam",us,us
2023-01-02T16:07:30.960Z,4.5,mb,75,66,2.878,0.56,us,"169 km N of Dili, Timor Leste",us,us
2023-01-02T16:05:17.870Z,4.9,mb,27,134,13.214,0.74,us,Balleny Islands region,us,us
2023-01-02T16:00:22.482Z,4.3,mb,15,110,5.857,0.51,us,"139 km NNE of Mtwara, Tanzania",us,us
2023-01-02T15:56:16.023Z,4.5,mb,49,127,3.442,0.6,us,"152 km ESE of Iwaki, Japan",us,us
2023-01-02T15:40:37.450Z,2.6,ml,11,211,0.472,0.38,us,"77 km WSW of Atka, Alaska",us,us
2023-01-02T15:37:15.905Z,4.2,mb,36,98,0.992,1.2,us,"13 km ESE of Miyazaki, Japan",us,us
2023-01-02T14:46:16.461Z,4.8,mb,17,82,1.434,1.04,us,Tonga,us,us
2023-01-02T13:47:30.237Z,2.6,ml,16,226,0.71,0.36,us,"117 km SSW of False Pass, Alaska",us,us
2023-01-02T13:37:26.790Z,2.57,md,10,154,0.1038,0.29,uu,Utah,uu,uu
2023-01-02T13:37:09.790Z,2.54,ml,23,94,0.1175,0.27,uu,"2 km NNE of Benson, Utah",uu,uu
2023-01-02T13:18:34.349Z,4.6,mb,97,69,3.098,0.69,us,Fiji region,us,us
2023-01-02T13:07:45.515Z,4.2,mb,82,192,0.507,0.58,us,"210 km WSW of Adak, Alaska",us,us
2023-01-02T12:50:01.945Z,3,ml,16,145,0.25,0.32,us,"72 km NE of Adak, Alaska",us,us
2023-01-02T12:05:35.380Z,2.52,md,10,167,0.03604,0.24,pr,Puerto Rico region,pr,pr
2023-01-02T11:54:12.247Z,4.1,mb,31,191,1.097,0.7,us,"80 km S of Methóni, Greece",us,us
2023-01-02T11:51:08.590Z,2.75999999,md,35,180,,0.129999995,hv,"14 km ESE of Pāhala, Hawaii",hv,hv
2023-01-02T11:24:09.437Z,4.5,mb,43,120,0.417,0.53,us,"25 km ENE of San Martín, Argentina",us,us
2023-01-02T11:24:04.950Z,2.85,md,14,200,0.0385,0.19,pr,"4 km ESE of La Parguera, Puerto Rico",pr,pr
2023-01-02T10:57:53.640Z,3.09,md,10,298,0.6875,0.41,pr,"74 km NNW of San Antonio, Puerto Rico",pr,pr
2023-01-02T10:39:59.892Z,5.1,mb,29,59,0.292,0.69,us,"northern Sumatra, Indonesia",us,us
2023-01-02T10:36:41.974Z,2.7,ml,,,,0.58,ak,"49 km E of Port Alsworth, Alaska",ak,ak
2023-01-02T09:57:56.032Z,4.1,mb,36,169,2.897,1.03,us,"6 km ENE of Colonia Jordán, Mexico",us,us
2023-01-02T09:15:08.050Z,3.3,md,22,275,0.5158,0.28,pr,"55 km N of San Antonio, Puerto Rico",pr,pr
2023-01-02T09:06:44.837Z,3.2,ml,30,67,0.034896761,0.2,tx,"54 km S of Whites City, New Mexico",tx,tx
2023-01-02T09:01:08.512Z,3,ml,,,,0.5,ak,"101 km WSW of Adak, Alaska",ak,ak
2023-01-02T08:59:42.100Z,2.54,md,27,223,0.06319,0.09,nc,"12km WSW of Ferndale, CA",nc,nc
2023-01-02T08:59:42.014Z,4.9,mb,46,50,7.968,0.87,us,"76 km SE of Ialibu, Papua New Guinea",us,us
2023-01-02T08:59:01.467Z,2.8,ml,28,69,0.026477067,0.2,tx,western Texas,tx,tx
2023-01-02T08:49:35.846Z,3.9,mb,64,190,2.305,0.77,us,off the coast of Oregon,us,us
2023-01-02T08:47:45.596Z,3.4,ml,37,269,2.717,0.42,us,"273 km W of Bandon, Oregon",us,us
2023-01-02T08:34:58.740Z,2.48,md,17,67,0.06825,0.13,pr,"7 km ENE of Hormigueros, Puerto Rico",pr,pr
